,seq_num,time,tetramm1_current1_mean_value,tetramm1_current2_mean_value,tetramm1_current3_mean_value,tetramm1_current4_mean_value,tetramm1_sum_all_mean_value,sample_y,sample_y_user_setpoint,ts_tetramm1_current1_mean_value,ts_tetramm1_current2_mean_value,ts_tetramm1_current3_mean_value,ts_tetramm1_current4_mean_value,ts_tetramm1_sum_all_mean_value,ts_sample_y,ts_sample_y_user_setpoint
0,7,1782693299.7729807,-0.39912673329380377,45.435235925262994,1.0999340722853548,0.0004023453398763968,46.136445609594304,42.0506591796875,42.05017010187699,1782693299.744903,1782693299.745342,1782693299.745587,1782693299.745967,1782693299.746397,1782693299.759987,1782693299.606828
1,3,1782693298.788797,-0.3991925092696706,45.482918151041396,1.100019627684882,0.00038979981422478934,46.18413506927076,41.64380035400391,41.64339044086004,1782693298.775659,1782693298.776161,1782693298.776443,1782693298.776965,1782693298.77747,1782693298.779987,1782693298.627323
2,5,1782693299.3178039,-0.3991302303047476,45.53915463842937,1.1000238189923868,0.00043306266170753486,46.24048128977868,41.84724517822266,41.84678027136851,1782693299.247749,1782693299.247987,1782693299.248194,1782693299.24847,1782693299.248994,1782693299.258979,1782693299.106707
3,9,1782693300.2488105,-0.3991564325677548,45.41500836603301,1.0999350627684692,0.0003950924113086358,46.11618208864491,42.253764953613285,42.25355993238546,1782693300.188113,1782693300.188501,1782693300.188762,1782693300.189082,1782693300.190441,1782693300.235989,1782693300.034326
4,12,1782693301.0783434,-0.39904702586973645,45.33636218581624,1.0999688270718748,0.0003254038187463907,46.03760939083727,42.55883392333985,42.55864467814817,1782693301.05755,1782693301.057945,1782693301.058315,1782693301.05869,1782693301.059203,1782693301.04002,1782693300.838162
5,14,1782693302.010797,-0.39901435979604244,45.44953969928993,1.2174321963365409,0.0003894840161437924,46.26834701984667,42.76222442626953,42.76203450865665,1782693301.916802,1782693301.917099,1782693301.918194,1782693301.918933,1782693301.919104,1782693301.987967,1782693301.7866
6,17,1782693302.9440796,-0.399119500974747,45.200847965552136,92.33659711489979,0.00034986923234197736,137.13867544870985,43.06733825683594,43.06711925441936,1782693302.853114,1782693302.853762,1782693302.853997,1782693302.854282,1782693302.854449,1782693302.909985,1782693302.709812
7,21,1782693304.1213338,-0.39910724505351297,45.371998736226836,88.73751444820206,0.00039319166436830704,133.71079913103966,43.47436737060547,43.47389891543631,1782693304.047191,1782693304.047392,1782693304.04758,1782693304.047808,1782693304.049318,1782693304.109989,1782693303.954175
8,28,1782693306.1447816,-0.3991373479432926,45.314697248481906,91.15879771607896,0.00034870435451491073,136.07470632097193,44.18595886230469,44.18576332221597,1782693306.131203,1782693306.131343,1782693306.13166,1782693306.133086,1782693306.133321,1782693306.139975,1782693305.937503
9,31,1782693306.9574904,-0.3990592311528239,45.585059877597935,88.54988976055687,0.0005219732280299767,133.7364123802301,44.49132781982422,44.49084806797868,1782693306.923297,1782693306.923836,1782693306.924062,1782693306.924953,1782693306.925298,1782693306.945997,1782693306.791955
10,35,1782693307.9647367,-0.3991068429270414,45.515329910160936,93.01531954725037,0.0003282430222481669,138.1318708575063,44.89811004638672,44.89762772899563,1782693307.9577,1782693307.957962,1782693307.958168,1782693307.958384,1782693307.958796,1782693307.959025,1782693307.805535
11,42,1782693309.9058297,-0.39921114410822767,45.34604698626644,93.01423981192379,0.00027271469646865664,137.96134836877823,45.60970458984375,45.60949213577529,1782693309.892302,1782693309.892808,1782693309.893075,1782693309.89357,1782693309.894157,1782693309.862993,1782693309.66207
12,2,1782693298.1787958,-0.39923379872214276,45.43160747649387,1.09998621191238,0.0003180242730235127,46.13267791395717,41.54210083007813,41.541695525605796,1782693298.138441,1782693298.13882,1782693298.139004,1782693298.13922,1782693298.139431,1782693298.162975,1782693298.010587
13,4,1782693299.054776,-0.3991903720419427,45.469977279569314,1.100020704555999,0.0003978645821988821,46.17120547666569,41.745517578125,41.745085356114274,1782693298.971759,1782693298.971984,1782693298.972128,1782693298.972319,1782693298.973068,1782693299.029985,1782693298.875145
14,20,1782693303.8626323,-0.3990225229634118,45.458400800163176,88.34799323892445,0.00047499677386835876,133.40784651289843,43.37240844726563,43.372204000182066,1782693303.785462,1782693303.785698,1782693303.786125,1782693303.786304,1782693303.78682,1782693303.852979,1782693303.652687
15,49,1782693311.7702918,-0.3991447887723701,45.346295734601384,1.1000814785147923,0.0003291740307416676,46.04756159837467,46.321850585937504,46.32135654255495,1782693311.748106,1782693311.748394,1782693311.74874,1782693311.75091,1782693311.751237,1782693311.762996,1782693311.608373
16,53,1782693312.8053935,-0.3990853053311024,45.439854898839705,1.099915333536355,0.0004416160229390169,46.14112654306793,46.72834136962891,46.7281362035719,1782693312.712049,1782693312.71237,1782693312.712597,1782693312.712882,1782693312.713167,1782693312.785992,1782693312.585595
17,56,1782693313.6112442,-0.39916265659191813,45.496350561139806,1.1000649813854717,0.0004710031198346419,46.19772388905315,47.03370849609375,47.03322094933461,1782693313.572511,1782693313.5728,1782693313.573129,1782693313.573421,1782693313.57385,1782693313.597983,1782693313.44383
18,60,1782693314.6664622,-0.3991763333600185,45.45098899348222,1.1001045456005385,0.00042081952761461466,46.152338025250344,47.44020233154297,47.44000061035156,1782693314.595632,1782693314.595974,1782693314.596206,1782693314.596462,1782693314.596654,1782693314.656974,1782693314.456279
19,8,1782693299.9904962,-0.3991588885179449,45.509130565425025,1.0998669041250304,0.00039484811467994214,46.21023342914673,42.15234436035156,42.15186501713122,1782693299.979631,1782693299.980164,1782693299.980423,1782693299.980725,1782693299.981155,1782693299.976992,1782693299.825184
20,24,1782693304.8631577,-0.3992763883835374,45.52851655094626,91.65787379781767,0.0003623224019510313,136.78747628278228,43.779434509277344,43.77898366119902,1782693304.819772,1782693304.820252,1782693304.820664,1782693304.821038,1782693304.822154,1782693304.820977,1782693304.666767
21,27,1782693305.8455088,-0.39903772334403237,45.358548451996754,88.4209608968423,0.0003264033494650116,133.38079802884414,44.08425994873047,44.084068406961734,1782693305.788635,1782693305.788916,1782693305.78915,1782693305.789543,1782693305.789728,1782693305.834989,1782693305.633317
22,34,1782693307.7562892,-0.39903010677079204,45.55633763719785,93.96337379559641,0.00044468611654718083,139.1211260121402,44.796156311035155,44.795932813741395,1782693307.692511,1782693307.694606,1782693307.694813,1782693307.694987,1782693307.695142,1782693307.744984,1782693307.545339
23,38,1782693308.8073452,-0.3989450034052221,45.4274815310546,89.49981507321418,0.00036423804502725603,134.52871583890843,45.20320434570313,45.20271247475834,1782693308.738393,1782693308.738695,1782693308.738941,1782693308.7392,1782693308.739413,1782693308.783017,1782693308.628522
24,41,1782693309.5784945,-0.3992577729066258,45.311073268245735,93.5366291286153,0.00040626302361704443,138.44885088697816,45.50800689697266,45.507797220521056,1782693309.506896,1782693309.507165,1782693309.507372,1782693309.507671,1782693309.50796,1782693309.567976,1782693309.367726
25,45,1782693310.729862,-0.3991373702836512,45.37888921406196,1.3096314199929977,0.00036789951523049226,46.289751163286326,45.91505340576172,45.914576881538004,1782693310.673957,1782693310.674494,1782693310.674758,1782693310.675027,1782693310.675458,1782693310.722995,1782693310.56764
26,48,1782693311.5577261,-0.39913077094144794,45.3528183032222,1.100055927029286,0.0003988462375544274,46.05414230554754,46.219873657226564,46.21966162730072,1782693311.46918,1782693311.469499,1782693311.469696,1782693311.469952,1782693311.470238,1782693311.531024,1782693311.331249
27,52,1782693312.5304215,-0.39906934388890175,45.58846787874071,1.099932676672303,0.0004934888369696487,46.289824700360924,46.626924438476564,46.626441288317665,1782693312.464433,1782693312.464755,1782693312.464986,1782693312.465247,1782693312.465477,1782693312.489989,1782693312.336073
28,55,1782693313.3849378,-0.39920801496853825,45.395729625303,1.1001334111085002,0.0005575466901632083,46.0972125681331,46.931730346679686,46.93152603408038,1782693313.326274,1782693313.32664,1782693313.32693,1782693313.327863,1782693313.329053,1782693313.334989,1782693313.133281
29,59,1782693314.4058669,-0.3991954716013446,45.449999958185465,1.100090288601457,0.0005088988895540594,46.15140367407512,47.33851104736328,47.338305695097326,1782693314.35362,1782693314.353932,1782693314.354201,1782693314.354496,1782693314.355002,1782693314.397979,1782693314.19731
30,1,1782693297.8569465,-0.39914814578372804,45.35822224909016,1.1000063969156766,0.00039286097015141567,46.0594733611923,41.43979736328125,41.44000061035156,1782693297.733393,1782693297.733705,1782693297.73398,1782693297.7343,1782693297.734757,1782693297.743969,1782693297.169184
31,6,1782693299.5423768,-0.3990388210003634,45.47273734343194,1.0999517699099994,0.0004353104886142408,46.17408560283009,41.94894653320313,41.948475186622744,1782693299.517919,1782693299.518301,1782693299.51856,1782693299.520159,1782693299.520706,1782693299.531993,1782693299.377638
32,10,1782693300.5084763,-0.39898513562707016,45.502491814947234,1.0998791310060874,0.0004059591424447665,46.2037917694685,42.35571228027344,42.3552548476397,1782693300.447194,1782693300.447456,1782693300.447693,1782693300.447962,1782693300.448888,1782693300.455941,1782693300.301274
33,15,1782693302.3447711,-0.39912636244383504,45.48686535516211,92.86983750032036,0.00040909477905087425,137.95798558781775,42.86394348144531,42.86372942391088,1782693302.295159,1782693302.295618,1782693302.295953,1782693302.296266,1782693302.296472,1782693302.290982,1782693302.090778
34,18,1782693303.3347547,-0.39912446202391855,45.293605772878216,93.93119078135807,0.00034931956492741475,138.8260214117773,43.169053649902345,43.168814169673595,1782693303.242749,1782693303.243391,1782693303.243736,1782693303.244105,1782693303.244235,1782693303.306981,1782693303.106392
35,22,1782693304.339894,-0.39931132870583436,45.585999759031886,88.96107418949741,0.0004950559104659083,134.14825767573365,43.57601867675781,43.57559383069054,1782693304.319195,1782693304.319665,1782693304.31993,1782693304.320688,1782693304.321133,1782693304.327979,1782693304.173474
36,25,1782693305.1410668,-0.39919541202705155,45.49096299989274,90.81060304155945,0.0004701912804283097,135.90284082070568,43.88086090087891,43.880678576453256,1782693305.054403,1782693305.054646,1782693305.054879,1782693305.055077,1782693305.055394,1782693305.131982,1782693304.9302
37,29,1782693306.4704826,-0.39909535402481583,45.43233286834546,87.36908032227073,0.0003945933907561205,132.40271242998202,44.287676391601565,44.287458237470204,1782693306.449275,1782693306.449574,1782693306.44983,1782693306.4501,1782693306.450837,1782693306.424989,1782693306.227088
