,seq_num,time,tetramm1_current1_mean_value,tetramm1_current2_mean_value,tetramm1_current3_mean_value,tetramm1_current4_mean_value,tetramm1_sum_all_mean_value,sample_x,sample_x_user_setpoint,ts_tetramm1_current1_mean_value,ts_tetramm1_current2_mean_value,ts_tetramm1_current3_mean_value,ts_tetramm1_current4_mean_value,ts_tetramm1_sum_all_mean_value,ts_sample_x,ts_sample_x_user_setpoint
0,1,1782409967.025035,-0.3988857284739762,46.12076846281919,1.1001886681508057,0.00042622384571768207,46.822497626341644,131.76002777099612,131.76001556396486,1782409966.909128,1782409966.909509,1782409966.909688,1782409966.910143,1782409966.910562,1782409966.910067,1782409966.339199
1,3,1782409969.3779624,-0.3988084040215916,46.17795376870714,1.1001780856206675,0.00037073871873226957,46.879694189024896,131.96389984130863,131.96340539447334,1782409969.329115,1782409969.329417,1782409969.329641,1782409969.330261,1782409969.33068,1782409969.349076,1782409969.200354
2,7,1782409971.0170596,-0.3987616203300358,46.24403592373217,1.1003329137709592,0.00033342836715356307,46.9459406455401,132.37051361083988,132.37018505549028,1782409970.971679,1782409970.971991,1782409970.972313,1782409970.972488,1782409970.972634,1782409970.997057,1782409970.754084
3,13,1782409973.0422535,-0.3988491349650769,46.04795818665721,1.1015597246694113,0.0003434579354523398,46.751012234297,132.98077911376956,132.9803545470157,1782409972.945138,1782409972.945356,1782409972.945561,1782409972.945713,1782409972.945983,1782409973.032066,1782409972.787491
4,18,1782409974.720954,-0.3988821167825207,46.16152893103194,124.65166091355437,0.0004070182577069722,170.4147147460614,133.4891146850586,133.48882912328688,1782409974.660666,1782409974.661094,1782409974.661529,1782409974.662218,1782409974.662595,1782409974.704047,1782409974.41066
5,23,1782409976.558985,-0.39893250471874636,46.27735181602198,124.65202860620812,0.0003058079519752048,170.53075372546317,133.99763763427737,133.99730369955807,1782409976.477485,1782409976.477744,1782409976.477987,1782409976.478158,1782409976.478241,1782409976.542054,1782409976.251143
6,26,1782409977.7828279,-0.3990477586335296,46.12557958331355,124.65195947048635,0.0003725634953795288,170.37886385866162,134.30275360107424,134.3023884453208,1782409977.708454,1782409977.70865,1782409977.708893,1782409977.70903,1782409977.709784,1782409977.769063,1782409977.459318
7,28,1782409978.6576514,-0.39900392089071474,45.94384136852919,124.65197711300148,0.00041439929304343937,170.1972289599326,134.5061917114258,134.50577827582927,1782409978.565025,1782409978.565422,1782409978.565629,1782409978.56585,1782409978.566156,1782409978.653067,1782409978.362357
8,40,1782409983.24351,-0.39886226960711885,46.33093697384964,124.65228967223676,0.0002965142527896921,170.58466089073195,135.7265646362305,135.72611725888012,1782409983.158417,1782409983.158703,1782409983.158959,1782409983.159137,1782409983.159368,1782409983.219062,1782409982.925833
9,45,1782409985.051871,-0.39892491197522334,46.259263194572156,118.97000437906814,0.0004604998544143735,164.8308031615192,136.23505371093754,136.2345918351513,1782409984.979541,1782409984.979742,1782409984.980171,1782409984.980387,1782409984.980771,1782409985.046058,1782409984.753844
