,seq_num,time,tetramm1_current1_mean_value,tetramm1_current2_mean_value,tetramm1_current3_mean_value,tetramm1_current4_mean_value,tetramm1_sum_all_mean_value,sample_x,sample_x_user_setpoint,ts_tetramm1_current1_mean_value,ts_tetramm1_current2_mean_value,ts_tetramm1_current3_mean_value,ts_tetramm1_current4_mean_value,ts_tetramm1_sum_all_mean_value,ts_sample_x,ts_sample_x_user_setpoint
0,1,1782400696.4907033,-0.3997474989064603,14.952511207687547,1.100658656113134,0.00039134454351720283,15.653813709437708,207.29990325927736,207.29997833251957,1782400696.055917,1782400696.056471,1782400696.0568,1782400696.057079,1782400696.057465,1782400696.148097,1782400695.57572
1,8,1782400699.4782774,-0.3997037445676547,14.87329007622904,1.1007107912718086,0.0003361990484302194,15.574633321981606,208.0122058105469,208.01184273929923,1782400699.444923,1782400699.445092,1782400699.445256,1782400699.445464,1782400699.445639,1782400699.463092,1782400699.219522
2,20,1782400704.2865,-0.3995754081383337,15.000853286834062,57.81430863324593,0.00042979147026477423,72.41601630341198,209.23259521484377,209.23218172235008,1782400704.220022,1782400704.220513,1782400704.220776,1782400704.221398,1782400704.223207,1782400704.271098,1782400703.976529
3,35,1782400710.5967338,-0.3998190029505092,14.848576109900327,57.7268876416402,0.0004600708457005687,72.17610481943566,210.7580001831055,210.75760545116364,1782400710.489349,1782400710.489721,1782400710.489931,1782400710.490147,1782400710.490951,1782400710.590134,1782400710.252047
4,37,1782400711.4638672,-0.3997335242668988,14.944989177193332,57.920312760764496,0.00028352035344761346,72.46585193404455,210.96139434814455,210.96099528167213,1782400711.39512,1782400711.395329,1782400711.395546,1782400711.395727,1782400711.396214,1782400711.443144,1782400711.104673
5,40,1782400712.8946497,-0.399729659384701,14.751713210288626,57.765231344685255,0.00044921603147315427,72.11766411162071,211.26648040771488,211.26608002743484,1782400712.85055,1782400712.850718,1782400712.850976,1782400712.851163,1782400712.852368,1782400712.884103,1782400712.545266
6,45,1782400714.987673,-0.3997980655655623,15.042068055898405,57.952302282264355,0.000577288539066174,72.59514956113627,211.77493621826176,211.774554603706,1782400714.955848,1782400714.95613,1782400714.956501,1782400714.956769,1782400714.957283,1782400714.9631,1782400714.627394
7,47,1782400715.9122841,-0.3998394950176215,14.95235480903371,1.1030802413666478,0.0003804897292897896,15.655976045112032,211.9783352661133,211.9779444342145,1782400715.882384,1782400715.882545,1782400715.88271,1782400715.88281,1782400715.883311,1782400715.902158,1782400715.55724
8,7,1782400699.160383,-0.3997630671583331,14.928224731012662,1.1008471919677902,0.00028379444234809996,15.629592650264456,207.91052978515629,207.910147824045,1782400699.137365,1782400699.137824,1782400699.138013,1782400699.1383,1782400699.138699,1782400699.144166,1782400698.902771
9,10,1782400700.1500726,-0.39982340400133654,15.067392721732578,1.100584973105963,0.0003275771649736163,15.768481868002237,208.2156286621094,208.2152325698077,1782400700.106223,1782400700.106409,1782400700.106789,1782400700.106984,1782400700.107352,1782400700.128092,1782400699.883455
10,17,1782400703.180011,-0.3998596772984138,14.97299794182962,36.34985152449777,0.0003588292580834195,50.92334861828699,208.92747375488284,208.92709697658736,1782400703.107404,1782400703.107562,1782400703.107774,1782400703.108296,1782400703.109747,1782400703.165147,1782400702.875753
11,25,1782400706.2125745,-0.39971983558393986,14.856054944575835,57.66283946887678,0.0003208202777311911,72.11949539814648,209.74114837646488,209.74065629862127,1782400706.156215,1782400706.156517,1782400706.156663,1782400706.156897,1782400706.157989,1782400706.201142,1782400705.911212
12,30,1782400708.3690317,-0.3997916896269548,14.936650894677172,57.742132015360056,0.0002632467124931602,72.27925446712283,210.24950164794924,210.24913087489244,1782400708.346686,1782400708.34706,1782400708.347303,1782400708.34826,1782400708.349495,1782400708.350142,1782400708.011605
13,39,1782400712.4721928,-0.39981565338593683,14.866614087976552,57.87366381955271,0.0004415802722128663,72.34090383441573,211.16478973388675,211.16438511218058,1782400712.431555,1782400712.431704,1782400712.432042,1782400712.432273,1782400712.434081,1782400712.447154,1782400712.110163
14,44,1782400714.5592067,-0.3998169089141422,14.883663030756082,57.86069308567658,0.00045858719056532664,72.3449977947092,211.67326049804691,211.67285968845178,1782400714.538763,1782400714.539111,1782400714.539215,1782400714.539359,1782400714.539527,1782400714.554153,1782400714.213529
15,49,1782400716.7159276,-0.39978611794129076,14.919862616320662,1.1005014210143942,0.00040474510736924303,15.6209826645011,212.18172058105472,212.18133426472295,1782400716.692064,1782400716.692328,1782400716.692667,1782400716.692948,1782400716.693422,1782400716.707152,1782400716.369328
16,51,1782400717.5684733,-0.3997351059643529,15.05485401822762,1.1006204785744254,0.0003101814574742705,15.756049572295105,212.38511016845706,212.38472409523143,1782400717.551074,1782400717.551319,1782400717.551516,1782400717.551742,1782400717.552077,1782400717.555152,1782400717.217319
17,54,1782400718.9438384,-0.3997218551524414,14.995093347839763,1.1007089130775072,0.0004224506544952264,15.69650285641934,212.69019958496096,212.68980884099415,1782400718.933036,1782400718.933265,1782400718.933498,1782400718.933769,1782400718.934028,1782400718.937136,1782400718.568161
18,59,1782400721.032418,-0.39978385113947595,14.896715615552303,1.1004423688578342,0.00040582060838093394,15.59777995387906,213.19867309570316,213.19828341726534,1782400721.015515,1782400721.015696,1782400721.015831,1782400721.016023,1782400721.01672,1782400721.027094,1782400720.689229
19,4,1782400697.7791946,-0.39979736109955877,14.946048219506485,1.1005964090899745,0.0004779521672301244,15.647325219664106,207.60554443359376,207.60506307828229,1782400697.698513,1782400697.69887,1782400697.699098,1782400697.699281,1782400697.699998,1782400697.764094,1782400697.568771
20,6,1782400698.8518202,-0.3997969574837309,14.926581800391846,1.1005966280388775,0.00048035789317732767,15.627861828840153,207.80878265380863,207.80845290879077,1782400698.823001,1782400698.823235,1782400698.823655,1782400698.823899,1782400698.824112,1782400698.836148,1782400698.591377
21,9,1782400699.829229,-0.3998020317240569,14.881300666327633,1.1006696005792036,0.000319400675980303,15.582487635858735,208.11394714355473,208.11353765455348,1782400699.767347,1782400699.767533,1782400699.76783,1782400699.768083,1782400699.7685,1782400699.771149,1782400699.52883
22,12,1782400700.9076536,-0.3998141446669914,14.928334954825857,1.1007270039165025,0.0003542486962954008,15.629602062771633,208.41905853271487,208.4186224003162,1782400700.881431,1782400700.88172,1782400700.881928,1782400700.88208,1782400700.882609,1782400700.88715,1782400700.643342
23,14,1782400702.0816283,-0.39975261931686307,15.057253620430789,1.1006171734886607,0.00041900666787607083,15.758537181270471,208.62232788085942,208.62201223082465,1782400701.976781,1782400701.977088,1782400701.977364,1782400701.977585,1782400701.977754,1782400702.064097,1782400701.771342
24,16,1782400702.812067,-0.39972843811171394,15.026052833745146,1.1031287526976266,0.0002444418305380528,15.729697590161635,208.82574859619143,208.82540206133314,1782400702.732573,1782400702.732866,1782400702.733084,1782400702.733475,1782400702.733859,1782400702.802152,1782400702.511157
25,19,1782400703.9195366,-0.39965516173247634,15.020033719838782,57.705581277404946,0.0003001876399016456,72.32626002315111,209.13089813232423,209.13048680709585,1782400703.841113,1782400703.841361,1782400703.841583,1782400703.843756,1782400703.843979,1782400703.895179,1782400703.602455
26,22,1782400705.021037,-0.3996036210336986,14.905322010046506,57.66965720694675,0.0003619559570079891,72.17573755191627,209.43601562500004,209.43557155285856,1782400704.958016,1782400704.958394,1782400704.95865,1782400704.958924,1782400704.959354,1782400705.002098,1782400704.713178
27,24,1782400705.853481,-0.39976759480452984,14.936613656902432,57.74467987455054,0.00028064241999250643,72.28180657906854,209.639450378418,209.63896138336702,1782400705.76335,1782400705.763522,1782400705.764068,1782400705.764488,1782400705.764977,1782400705.83812,1782400705.545869
28,27,1782400707.073577,-0.3997405048845716,14.92708376559511,57.74142231707863,0.00033151272407733835,72.26909709051311,209.94438964843752,209.94404612912973,1782400707.025251,1782400707.025542,1782400707.02587,1782400707.026189,1782400707.026779,1782400707.05415,1782400706.71771
