,seq_num,time,tetramm1_current1_mean_value,tetramm1_current2_mean_value,tetramm1_current3_mean_value,tetramm1_current4_mean_value,tetramm1_sum_all_mean_value,sample_y,sample_y_user_setpoint,ts_tetramm1_current1_mean_value,ts_tetramm1_current2_mean_value,ts_tetramm1_current3_mean_value,ts_tetramm1_current4_mean_value,ts_tetramm1_sum_all_mean_value,ts_sample_y,ts_sample_y_user_setpoint
0,4,1782437200.5071502,-0.39898669945223697,47.79147995309053,124.65203489019,0.0003943639902633225,172.0449225078186,42.033361206054686,42.03316003096731,1782437200.464042,1782437200.464448,1782437200.46459,1782437200.464755,1782437200.464887,1782437200.499313,1782437200.203749
1,15,1782437204.9973547,-0.3989517233853669,47.766162734811154,124.65221736994792,0.0005069132346391223,172.01993529460842,46.664925231933594,46.66473897833573,1782437204.904537,1782437204.904779,1782437204.905073,1782437204.906705,1782437204.906946,1782437204.985354,1782437204.691351
2,18,1782437206.2008402,-0.3989735633208371,47.70811649157157,124.65219404071958,0.0003932020916634343,171.961730171062,47.928088684082034,47.92789687307257,1782437206.190382,1782437206.190671,1782437206.190908,1782437206.191169,1782437206.191579,1782437206.186372,1782437205.89161
3,1,1782437198.9738393,-0.39885485856518627,47.813253624726954,124.65205336679648,0.00021995258312503248,172.06667208554117,40.76994934082031,40.77000213623047,1782437198.708573,1782437198.708778,1782437198.709005,1782437198.709181,1782437198.709956,1782437198.710349,1782437197.994198
4,9,1782437202.68151,-0.39906619687692363,47.85258416239036,124.65212126925437,0.0004140000766014267,172.1060532348443,44.13861846923828,44.13842318886205,1782437202.583272,1782437202.583899,1782437202.584173,1782437202.58452,1782437202.584989,1782437202.653368,1782437202.357683
5,12,1782437203.84541,-0.39909571742799776,47.720431768428355,124.65227417899555,0.0004105456626871442,171.97402077565866,45.4017724609375,45.401581083598884,1782437203.773193,1782437203.773499,1782437203.773708,1782437203.773952,1782437203.774189,1782437203.837359,1782437203.542414
6,16,1782437205.4134326,-0.3988763172251867,47.78738230835985,124.65227947994212,0.00032093199875041174,172.04110640307522,47.08602020263672,47.08579160991468,1782437205.381452,1782437205.381811,1782437205.382122,1782437205.382391,1782437205.382586,1782437205.372317,1782437205.078383
7,5,1782437200.8648655,-0.39895993719088335,47.77294447834382,124.65206979392161,0.00037593300131920436,172.02643026807604,42.45440643310547,42.454212662546254,1782437200.801654,1782437200.801866,1782437200.802087,1782437200.802287,1782437200.803259,1782437200.851353,1782437200.558861
8,10,1782437203.0739918,-0.398954487632518,47.56862825598906,124.65219288639729,0.00030605969667184713,171.82217271445055,44.55969818115234,44.559475820440994,1782437202.975278,1782437202.975662,1782437202.975816,1782437202.976055,1782437202.976854,1782437203.066336,1782437202.772262
9,13,1782437204.2486827,-0.3991307024310125,47.799264137518634,124.65222803588756,0.0002850397593090052,172.05264651073475,45.82285766601563,45.82263371517784,1782437204.150387,1782437204.150672,1782437204.15095,1782437204.151225,1782437204.151728,1782437204.191351,1782437203.897546
10,19,1782437206.5910203,-0.3988637038582,47.78283185228864,124.65211991981467,0.0004244020482976012,172.03651247029308,48.349169921875,48.34894950465152,1782437206.485897,1782437206.486401,1782437206.486719,1782437206.486944,1782437206.487307,1782437206.584323,1782437206.290243
11,3,1782437199.7747116,-0.3989745805518737,47.496028000876386,124.65192771842729,0.000356241799278285,171.74933738055105,41.61227325439453,41.612107399388364,1782437199.70914,1782437199.709723,1782437199.709961,1782437199.710268,1782437199.710727,1782437199.761315,1782437199.467395
12,7,1782437201.9328432,-0.3989604629340121,47.694593221302895,124.65218601706154,0.0004317786147932988,171.94825055404507,43.296546936035156,43.29631792570415,1782437201.840161,1782437201.840447,1782437201.840708,1782437201.841097,1782437201.84137,1782437201.923318,1782437201.629038
13,11,1782437203.484146,-0.39900908449247946,47.74576537132842,124.65223361833911,0.00030331731805339395,171.9992932224932,44.9807373046875,44.98052845201994,1782437203.47249,1782437203.472921,1782437203.47482,1782437203.47509,1782437203.475388,1782437203.420326,1782437203.126302
14,20,1782437206.968238,-0.3989412353312492,47.506721200266156,124.65213973990303,0.00045123743711424075,171.7603709422751,48.77020233154297,48.77000213623047,1782437206.885895,1782437206.886212,1782437206.886454,1782437206.886801,1782437206.888252,1782437206.944335,1782437206.64988
15,2,1782437199.4131923,-0.3990603466814428,47.68469839980319,124.6520279955343,0.00033098540086662034,171.93799703405688,41.191150512695316,41.19105476780941,1782437199.318005,1782437199.318391,1782437199.318905,1782437199.319256,1782437199.319712,1782437199.383323,1782437199.089489
16,6,1782437201.3376157,-0.398953640188213,47.74689591016905,124.65207804993307,0.00029392381475737786,172.0003142437291,42.87547302246094,42.87526529412521,1782437201.260296,1782437201.260595,1782437201.260924,1782437201.261261,1782437201.261501,1782437201.309356,1782437201.01479
17,8,1782437202.2951279,-0.3989996389884732,47.94331027672749,124.65216163926125,0.0003546404646694654,172.19682691746505,43.71755920410156,43.7173705572831,1782437202.226964,1782437202.2272,1782437202.227444,1782437202.227663,1782437202.228144,1782437202.285366,1782437201.992477
18,14,1782437204.6159356,-0.3989629590968498,47.841584123736915,124.65217467342318,0.0003229251017332961,172.095118763165,46.24389099121094,46.24368634675678,1782437204.54726,1782437204.547484,1782437204.547784,1782437204.548088,1782437204.548555,1782437204.606373,1782437204.312082
19,17,1782437205.8022082,-0.39900789300663847,47.78204241146445,124.65223763091316,0.00036423953464084454,172.035636388906,47.50704650878907,47.506844241493624,1782437205.692633,1782437205.692869,1782437205.693082,1782437205.693249,1782437205.6936,1782437205.762353,1782437205.46806
