,seq_num,time,tetramm1_current1_mean_value,tetramm1_current2_mean_value,tetramm1_current3_mean_value,tetramm1_current4_mean_value,tetramm1_sum_all_mean_value,sample_x,sample_x_user_setpoint,ts_tetramm1_current1_mean_value,ts_tetramm1_current2_mean_value,ts_tetramm1_current3_mean_value,ts_tetramm1_current4_mean_value,ts_tetramm1_sum_all_mean_value,ts_sample_x,ts_sample_x_user_setpoint
0,1,1782400992.2222834,-0.3997569756869693,14.845635815208142,1.1008489107911237,0.0006268107428524187,15.547354561055117,263.8998977661133,263.90000091552736,1782400992.058802,1782400992.059136,1782400992.059411,1782400992.059627,1782400992.059787,1782400992.118335,1782400991.529578
1,8,1782400994.4772794,-0.399591101496221,14.880424833866128,1.1008102327977929,0.0005740396918272568,15.582218004859513,264.6122644042969,264.61186532230704,1782400994.352664,1782400994.353,1782400994.353281,1782400994.353555,1782400994.353968,1782400994.461255,1782400994.217745
2,13,1782400996.787955,-0.3997053337118953,14.744127130821939,1.1006492517365964,0.00046438923549681866,15.445535438082066,265.12083312988284,265.1203398985782,1782400996.726654,1782400996.726898,1782400996.727127,1782400996.727331,1782400996.727647,1782400996.766271,1782400996.520495
3,14,1782400997.7368932,-0.399656819387153,14.81266697897861,1.1007231834816265,0.0006140030452090391,15.51434734611829,265.22235504150393,265.22203481383247,1782400997.690524,1782400997.690721,1782400997.690977,1782400997.691171,1782400997.691403,1782400997.695262,1782400997.401992
4,26,1782401002.4058406,-0.3997717813879044,14.756644981173062,57.87372688130414,0.0004844811435933399,72.23108456223288,266.44271667480473,266.4423737968833,1782401002.352504,1782401002.352745,1782401002.353,1782401002.353265,1782401002.353627,1782401002.399227,1782401002.108175
5,31,1782401004.3711498,-0.39985656156294,14.717484247762439,57.82519217194735,0.000548068278892585,72.14336792642595,266.9512274169922,266.9508483731545,1782401004.302541,1782401004.302712,1782401004.302933,1782401004.303094,1782401004.303775,1782401004.365266,1782401004.075659
6,34,1782401005.475056,-0.3996310877610537,14.597754375448362,57.87380635528618,0.00046254211464571385,72.07239218508826,267.2563208007813,267.2559331189172,1782401005.424146,1782401005.424486,1782401005.424746,1782401005.424961,1782401005.425448,1782401005.467218,1782401005.177319
7,36,1782401006.3326232,-0.3996958360803829,14.691799120268952,57.80964227365655,0.00044498106003792185,72.10219053890512,267.459723815918,267.45932294942565,1782401006.253795,1782401006.254044,1782401006.254394,1782401006.254524,1782401006.255688,1782401006.327305,1782401006.002139
8,39,1782401007.4379478,-0.3996896135455767,14.701686494213625,57.789774789457454,0.000677286299336006,72.09244895642486,267.76480163574223,267.76440769518837,1782401007.357116,1782401007.35756,1782401007.357774,1782401007.358026,1782401007.358434,1782401007.427221,1782401007.139036
9,41,1782401008.1898768,-0.3997033498879686,14.85478141268028,57.761722679635746,0.0005574662510293701,72.21735820867903,267.96821746826174,267.9677975256968,1782401008.09455,1782401008.094777,1782401008.095002,1782401008.095214,1782401008.095512,1782401008.174236,1782401007.883332
10,44,1782401009.3977458,-0.39974642359048834,14.680399892670506,57.832896490709906,0.0005485255902645921,72.11409848538001,268.27333068847656,268.27288227145954,1782401009.293343,1782401009.29367,1782401009.294095,1782401009.294459,1782401009.294874,1782401009.342224,1782401009.051956
11,46,1782401010.1101987,-0.3997999883258383,14.630630861996563,57.491191342412876,0.0007784355309106002,71.72280065161462,268.4767459106446,268.47627210196805,1782401010.039732,1782401010.039961,1782401010.040115,1782401010.040279,1782401010.040484,1782401010.101278,1782401009.810629
12,49,1782401011.2382011,-0.399675160822322,14.760900514068503,1.100632802269622,0.0007312132905066976,15.462589368806318,268.7818502807618,268.78135684773076,1782401011.223931,1782401011.224119,1782401011.224363,1782401011.224642,1782401011.225029,1782401011.227224,1782401010.936272
13,51,1782401012.0952845,-0.3997457325287005,14.800864093902126,1.1009138432895529,0.0006311440287845633,15.502663348691765,268.9852462768555,268.9847466782392,1782401011.998611,1782401011.998849,1782401011.99915,1782401011.999317,1782401011.999948,1782401012.089223,1782401011.79868
14,54,1782401013.4486282,-0.39980395299497656,14.864496003350252,1.100644686577569,0.0005232259930588301,15.565859962925886,269.2902035522461,269.28983142400193,1782401013.428218,1782401013.428519,1782401013.428733,1782401013.429242,1782401013.429649,1782401013.430227,1782401013.093965
15,56,1782401014.2676177,-0.3997321912921143,14.855995364136284,1.1007183546902513,0.0005207725994767588,15.557502300133882,269.4936395263672,269.4932212545104,1782401014.175952,1782401014.176169,1782401014.176393,1782401014.176642,1782401014.176812,1782401014.260273,1782401013.920562
16,3,1782400992.79106,-0.3997547982465943,14.947181737369068,1.1008321336455236,0.0005682346676685871,15.648827307435665,264.1038806152344,264.1033907460358,1782400992.740289,1782400992.740621,1782400992.742655,1782400992.74278,1782400992.74294,1782400992.777274,1782400992.627094
17,11,1782400995.7093554,-0.3996009416799124,14.742369507854928,1.100826527362143,0.0004890944768803301,15.444084188014035,264.91742431640625,264.91695006806975,1782400995.683957,1782400995.684488,1782400995.685303,1782400995.685555,1782400995.685824,1782400995.692278,1782400995.449561
18,19,1782400999.7853184,-0.3997834311407178,14.73354415524538,57.87461126357105,0.0005856199478728057,72.20895760762373,265.73083801269536,265.73050939010363,1782400999.669727,1782400999.670064,1782400999.670243,1782400999.671994,1782400999.672129,1782400999.720232,1782400999.429619
19,24,1782401001.692662,-0.39987175598613,14.847391948664095,57.867032386143954,0.0005000773978764497,72.31505265621983,266.23933074951174,266.2389839663748,1782401001.605314,1782401001.605561,1782401001.605825,1782401001.606055,1782401001.606238,1782401001.683237,1782401001.394283
20,29,1782401003.664071,-0.3998605872957268,14.683559145478066,57.911414083202885,0.0003905550483147158,72.19550319643355,266.74782470703127,266.74745854264603,1782401003.572262,1782401003.572576,1782401003.572894,1782401003.573128,1782401003.573378,1782401003.607223,1782401003.313138
21,47,1782401010.459437,-0.39983016270476945,14.746674194613002,1.1801671264262672,0.0007292857305217557,15.527740444065017,268.5784411621094,268.57796701722225,1782401010.414234,1782401010.414526,1782401010.41472,1782401010.414951,1782401010.41563,1782401010.45324,1782401010.162908
22,52,1782401012.5478911,-0.3998183282716512,14.797468008847348,1.1006616320308238,0.0005113150427963904,15.49882262764931,269.08679138183595,269.0864415934935,1782401012.493783,1782401012.494061,1782401012.494345,1782401012.494574,1782401012.494917,1782401012.498225,1782401012.159856
23,59,1782401015.6061654,-0.3998395501238407,14.867312668630392,1.10068589216466,0.00039609939009520567,15.568555110061283,269.79875915527344,269.7983060002731,1782401015.513027,1782401015.513405,1782401015.513638,1782401015.513803,1782401015.514435,1782401015.597224,1782401015.260952
24,4,1782400993.1278732,-0.39970774944943843,14.769283481914336,1.1008813465066511,0.0004903487315227724,15.47094742770306,264.2054626464844,264.20508566129007,1782400993.075751,1782400993.075996,1782400993.076352,1782400993.076566,1782400993.07674,1782400993.092234,1782400992.84754
25,9,1782400994.8173506,-0.39956573476266,14.952593130791913,1.1007097412107614,0.0005656963661119084,15.654302833606133,264.71395782470705,264.71356023756124,1782400994.759236,1782400994.759461,1782400994.759687,1782400994.760493,1782400994.760715,1782400994.807257,1782400994.561217
26,12,1782400996.0284278,-0.39945934550253626,14.782394157639088,1.100873221566198,0.0004872980028912728,15.484295331705637,265.01909576416017,265.01864498332395,1782400996.001555,1782400996.001911,1782400996.002102,1782400996.004581,1782400996.004872,1782400996.003224,1782400995.761167
27,16,1782400998.5930393,-0.39977261244927986,14.739494751646236,1.101156785711544,0.000622398507400025,15.441501323415926,265.425732421875,265.4254246443409,1782400998.534613,1782400998.535231,1782400998.535581,1782400998.535794,1782400998.536313,1782400998.580308,1782400998.290178
28,21,1782401000.554844,-0.3998122099918565,14.81233332851706,58.0217313267954,0.0005828537354369187,72.43483529905619,265.9342370605469,265.9338992206121,1782401000.491236,1782401000.491459,1782401000.491777,1782401000.492024,1782401000.492795,1782401000.548262,1782401000.257409
29,40,1782401007.7967248,-0.3997410946700632,14.847564731938789,57.8181699832679,0.0006100496107422411,72.26660367014736,267.86652313232423,267.8661026104426,1782401007.744008,1782401007.744256,1782401007.744602,1782401007.745371,1782401007.745689,1782401007.790263,1782401007.499186
30,55,1782401013.873917,-0.3997406702032325,14.885953898657139,1.1007887028226873,0.0005310256098139741,15.587532956886347,269.3919189453125,269.3915263392562,1782401013.851461,1782401013.851664,1782401013.852055,1782401013.852608,1782401013.853605,1782401013.835264,1782401013.498076
