,seq_num,time,tetramm1_current1_mean_value,tetramm1_current2_mean_value,tetramm1_current3_mean_value,tetramm1_current4_mean_value,tetramm1_sum_all_mean_value,sample_y,sample_y_user_setpoint,ts_tetramm1_current1_mean_value,ts_tetramm1_current2_mean_value,ts_tetramm1_current3_mean_value,ts_tetramm1_current4_mean_value,ts_tetramm1_sum_all_mean_value,ts_sample_y,ts_sample_y_user_setpoint
0,4,1782437230.727182,-0.3989151328551808,47.759108410767446,124.65193472032422,0.0005234539039380384,172.01265145214012,41.34923248291016,41.34894614771793,1782437230.692975,1782437230.693382,1782437230.693631,1782437230.693916,1782437230.694273,1782437230.664422,1782437230.368885
1,9,1782437232.7693026,-0.3989243921895252,47.82421493609472,124.65193969210269,0.0005125961104834462,172.07774283211754,43.980830688476566,43.98052509508635,1782437232.668213,1782437232.668605,1782437232.668805,1782437232.669054,1782437232.669438,1782437232.764367,1782437232.470378
2,12,1782437233.9291465,-0.398855506435613,47.850330532264024,124.65201561375036,0.0004355607436972934,172.1039262003225,45.55979064941406,45.559472463507404,1782437233.855516,1782437233.855817,1782437233.8561,1782437233.856408,1782437233.856609,1782437233.913336,1782437233.621138
3,10,1782437233.1876118,-0.39895124232295864,47.845757733527805,124.6520571619107,0.0005440820729268154,172.099407735189,44.50718139648438,44.506840884560035,1782437233.077546,1782437233.077785,1782437233.078095,1782437233.078397,1782437233.078555,1782437233.122399,1782437232.828168
4,13,1782437234.3430526,-0.39886830448290417,47.90551244587179,124.65203354223962,0.0004572807994472473,172.1591349644278,46.08610809326172,46.08578825298109,1782437234.326097,1782437234.326648,1782437234.328523,1782437234.328782,1782437234.329051,1782437234.274323,1782437233.979113
5,19,1782437236.6590536,-0.3989012877897059,47.80024721477141,124.65212247421829,0.00033933468503632747,172.053807735885,49.243977050781254,49.24368298982319,1782437236.572421,1782437236.572668,1782437236.572902,1782437236.573134,1782437236.573585,1782437236.64038,1782437236.346465
6,3,1782437230.0158312,-0.3990108806573854,47.75067033101506,124.65181035585981,0.00044867828096730876,172.00391848449843,40.82294891357422,40.82263035824425,1782437229.938061,1782437229.938332,1782437229.938603,1782437229.938922,1782437229.93909,1782437229.997331,1782437229.703144
7,5,1782437231.0930383,-0.39893327769518605,47.88713039075713,124.65204406519177,0.00042169691001888907,172.14066287516394,41.87557861328125,41.87526193719162,1782437231.018099,1782437231.018365,1782437231.018562,1782437231.018868,1782437231.01928,1782437231.077326,1782437230.782822
8,7,1782437232.034385,-0.39899779665349155,47.77161732405273,124.65191695418459,0.0004602064005372219,172.02499668798455,42.92821319580078,42.92789351613898,1782437231.943661,1782437231.943958,1782437231.944157,1782437231.94467,1782437231.945647,1782437232.021376,1782437231.727512
9,11,1782437233.5627742,-0.3987658575515583,47.81548044365542,124.65204361686766,0.00044821352152735303,172.0692064164932,45.03345977783203,45.03315667403372,1782437233.52994,1782437233.53031,1782437233.530542,1782437233.530884,1782437233.531144,1782437233.53738,1782437233.242129
10,20,1782437237.0457296,-0.3989282406887917,47.78946315521138,20.377656686307688,0.0003182104747222125,67.76850981130485,49.77031158447266,49.76999877929688,1782437236.940162,1782437236.940491,1782437236.940723,1782437236.941071,1782437236.941309,1782437237.03438,1782437236.740278
11,1,1782437229.117472,-0.3989126620114174,47.66463319727107,73.16662186378667,0.000347849316314479,120.43269024836297,39.76966003417969,39.76999877929688,1782437228.967106,1782437228.967295,1782437228.967454,1782437228.967665,1782437228.967853,1782437229.012327,1782437228.248922
12,6,1782437231.6394422,-0.3988442871070597,47.929268656634505,124.65194307166085,0.0004985386270383921,172.18286597981555,42.40185577392578,42.401577726665295,1782437231.584171,1782437231.584519,1782437231.584861,1782437231.585207,1782437231.585817,1782437231.605393,1782437231.310774
13,8,1782437232.3867817,-0.3989107675489302,47.89323887532279,124.65206912813836,0.000491376564899598,172.14688861247703,43.45453552246094,43.454209305612665,1782437232.333465,1782437232.333992,1782437232.334203,1782437232.334477,1782437232.334897,1782437232.37339,1782437232.080333
14,14,1782437234.7199206,-0.39879029790487824,47.7839236638434,124.65209551222544,0.0003169443031710528,172.03754582246663,46.61239898681641,46.612104042454774,1782437234.621806,1782437234.622212,1782437234.622615,1782437234.622833,1782437234.623283,1782437234.695337,1782437234.400348
15,17,1782437235.8661122,-0.39883230671692604,47.93152526578287,124.65200271512823,0.0004615932307891395,172.1851572674251,48.191365051269536,48.19105141087582,1782437235.791419,1782437235.79168,1782437235.791869,1782437235.792108,1782437235.792282,1782437235.839335,1782437235.546813
16,2,1782437229.5405216,-0.39898628094283506,47.837050052286386,124.65171860584462,0.0003169025939905447,172.09009927978224,40.29656494140625,40.29631456877056,1782437229.524024,1782437229.524252,1782437229.524557,1782437229.524786,1782437229.525254,1782437229.532396,1782437229.238971
17,15,1782437235.1164148,-0.3989531218918732,47.76912686167917,124.65213894006915,0.0002689266091103036,172.02258160646537,47.138755798339844,47.13841983192846,1782437235.105494,1782437235.105779,1782437235.106063,1782437235.10635,1782437235.10657,1782437235.084383,1782437234.78956
18,18,1782437236.2786553,-0.3989812960639462,47.72720904342817,124.6520757651197,0.0003484362240687822,171.98065194870804,48.71771606445313,48.71736720034951,1782437236.245766,1782437236.245986,1782437236.24649,1782437236.246764,1782437236.247362,1782437236.252371,1782437235.960013
19,16,1782437235.4947855,-0.39888165061368425,47.83377312811076,124.65207830760812,0.0002926352990023743,172.0872624204043,47.6650424194336,47.66473562140214,1782437235.403101,1782437235.403354,1782437235.403593,1782437235.403857,1782437235.404362,1782437235.46037,1782437235.165956
