,seq_num,time,tetramm1_current1_mean_value,tetramm1_current2_mean_value,tetramm1_current3_mean_value,tetramm1_current4_mean_value,tetramm1_sum_all_mean_value,sample_y,sample_y_user_setpoint,ts_tetramm1_current1_mean_value,ts_tetramm1_current2_mean_value,ts_tetramm1_current3_mean_value,ts_tetramm1_current4_mean_value,ts_tetramm1_sum_all_mean_value,ts_sample_y,ts_sample_y_user_setpoint
0,1,1782419520.4109519,-0.39904435694145296,47.03858130203679,1.0941599831887534,0.00019670269421855925,47.73389363097833,41.76977722167969,41.770003662109374,1782419520.241649,1782419520.241959,1782419520.242154,1782419520.242376,1782419520.243079,1782419520.327966,1782419519.752129
1,7,1782419522.712842,-0.3992233404551708,47.04408206611907,1.0941367894999012,0.00016527482670518272,47.73916078999049,42.380603637695316,42.3801731536348,1782419522.659772,1782419522.660003,1782419522.660264,1782419522.660421,1782419522.662711,1782419522.671985,1782419522.517136
2,9,1782419524.3396204,-0.399198786910697,47.02606047266374,1.094044443705593,0.00021330890651541698,47.72111943836506,42.58404968261719,42.58356298414327,1782419524.298711,1782419524.299035,1782419524.299266,1782419524.299484,1782419524.299706,1782419524.32899,1782419524.176173
3,19,1782419527.0519264,-0.3990242342349513,46.96320161941877,76.39151623816018,0.0003636481580457753,122.95605727150196,43.600723876953126,43.600512136685644,1782419526.965941,1782419526.966152,1782419526.966388,1782419526.966615,1782419526.966818,1782419527.025998,1782419526.82727
4,28,1782419529.6032946,-0.39902058084149095,46.936015064848434,68.35541048158824,0.0002974005728755035,114.89270236616822,44.51598327636719,44.51576637397378,1782419529.543638,1782419529.543812,1782419529.544053,1782419529.544249,1782419529.545093,1782419529.540957,1782419529.339792
5,30,1782419530.1574206,-0.3989721499207579,46.96126376562211,57.428702902031,0.00035858049261395543,103.99135309822488,44.71935516357422,44.71915620448225,1782419530.057532,1782419530.061011,1782419530.062609,1782419530.063627,1782419530.063789,1782419530.144984,1782419529.944646
6,34,1782419531.1998036,-0.39898018202468477,47.02938357168003,78.73664290059358,0.0003532059667826799,125.36739949621573,45.12641906738281,45.12593586549921,1782419531.179721,1782419531.179953,1782419531.180212,1782419531.182106,1782419531.182312,1782419531.176958,1782419531.024254
7,36,1782419531.7445385,-0.3989320966348465,46.89625405850921,68.41682876975408,0.00037952148045654983,114.91453025310892,45.32981903076172,45.32932569600768,1782419531.653769,1782419531.653999,1782419531.654358,1782419531.654551,1782419531.655484,1782419531.709985,1782419531.5577
8,39,1782419532.6375868,-0.399029466347152,46.91301105713508,74.81949534530838,0.00038459212511554705,121.3338615282214,45.63462097167969,45.63441044177039,1782419532.569969,1782419532.570183,1782419532.570401,1782419532.570887,1782419532.571015,1782419532.631048,1782419532.429356
9,47,1782419534.9827113,-0.39895932506503373,46.84381135561014,1.0940775466939558,0.00032091263377374694,47.53925048987286,46.44817901611328,46.44796976380429,1782419534.913266,1782419534.913467,1782419534.913753,1782419534.913995,1782419534.914606,1782419534.96997,1782419534.732165
