,seq_num,time,tetramm1_current1_mean_value,tetramm1_current2_mean_value,tetramm1_current3_mean_value,tetramm1_current4_mean_value,tetramm1_sum_all_mean_value,sample_y,sample_y_user_setpoint,ts_tetramm1_current1_mean_value,ts_tetramm1_current2_mean_value,ts_tetramm1_current3_mean_value,ts_tetramm1_current4_mean_value,ts_tetramm1_sum_all_mean_value,ts_sample_y,ts_sample_y_user_setpoint
0,3,1782410090.9771295,-0.39910057422215794,46.32705381870131,1.1002706890895282,0.0002758145823486133,47.028499748151035,41.76376220703125,41.76338830462957,1782410090.915677,1782410090.916193,1782410090.91644,1782410090.91668,1782410090.91706,1782410090.928088,1782410090.774447
1,6,1782410091.697795,-0.3991057914407853,46.34854597276102,1.1003194953312678,0.00014552255050708993,47.04990519920203,42.06891815185547,42.06847305039228,1782410091.675016,1782410091.675262,1782410091.675529,1782410091.675785,1782410091.676053,1782410091.689065,1782410091.53329
2,11,1782410094.558492,-0.39898541562624323,46.26248947537411,1.101828857550223,0.00020799247561413572,46.965540909773694,42.57741851806641,42.57694762666347,1782410094.536486,1782410094.536611,1782410094.536759,1782410094.536954,1782410094.537731,1782410094.529106,1782410094.374085
3,14,1782410095.6479003,-0.39904358545437096,46.304776692350735,1.1019131484081475,0.00020690356808013836,47.007853158872535,42.88225372314453,42.88203237242618,1782410095.573444,1782410095.573684,1782410095.573889,1782410095.574305,1782410095.575455,1782410095.641132,1782410095.440755
4,17,1782410096.4707825,-0.3990260974209355,46.60265803698755,124.65159461374233,0.0002401204615146235,170.85546667377065,43.18733917236328,43.187117118188894,1782410096.385172,1782410096.385694,1782410096.385961,1782410096.386179,1782410096.386398,1782410096.462108,1782410096.261054
5,20,1782410097.2432146,-0.3989561631594824,46.5567051334674,124.65180323629707,0.00016453746797833108,170.80971674407263,43.492676696777345,43.49220186395161,1782410097.221238,1782410097.221484,1782410097.221757,1782410097.222458,1782410097.222811,1782410097.235063,1782410097.081878
6,24,1782410098.2944677,-0.39902770145874944,46.4507755804659,124.65186017194743,0.0001746132142983845,170.7037826641684,43.899180297851565,43.898981524968555,1782410098.247055,1782410098.247369,1782410098.247597,1782410098.247789,1782410098.248611,1782410098.288289,1782410098.087774
7,7,1782410091.9532053,-0.39913047455934486,46.4006922629733,1.1003081636086374,0.00018094109282700376,47.10205089311546,42.17062622070313,42.17016796564652,1782410091.8987,1782410091.898931,1782410091.89929,1782410091.899484,1782410091.899861,1782410091.936103,1782410091.784093
8,15,1782410095.888863,-0.39906886878392206,46.326365664624504,1.557496218371144,0.000263355454285201,47.48505636966607,42.984224548339846,42.983727287680416,1782410095.855985,1782410095.856181,1782410095.856386,1782410095.856613,1782410095.857722,1782410095.867066,1782410095.712416
9,26,1782410098.875188,-0.39904976777652934,46.44424109575731,124.65188804250378,0.000357770142821214,170.6974371406274,44.10257263183594,44.102371355477025,1782410098.798423,1782410098.798639,1782410098.798798,1782410098.798984,1782410098.799092,1782410098.865071,1782410098.663021
10,30,1782410099.9091718,-0.3991083993054208,46.382688543649806,124.65194203202567,0.00037089512815917744,170.6358930714986,44.50936828613281,44.50915101649397,1782410099.824921,1782410099.825118,1782410099.825358,1782410099.825596,1782410099.826001,1782410099.874066,1782410099.671901
