,seq_num,time,tetramm1_current1_mean_value,tetramm1_current2_mean_value,tetramm1_current3_mean_value,tetramm1_current4_mean_value,tetramm1_sum_all_mean_value,sample_x,sample_x_user_setpoint,ts_tetramm1_current1_mean_value,ts_tetramm1_current2_mean_value,ts_tetramm1_current3_mean_value,ts_tetramm1_current4_mean_value,ts_tetramm1_sum_all_mean_value,ts_sample_x,ts_sample_x_user_setpoint
0,11,1782401514.579324,-0.39970829157549537,14.808554439138073,1.1004784194643684,0.0004333516467439168,15.509757918673726,28.677420654296895,28.6769457956088,1782401514.51466,1782401514.514758,1782401514.514942,1782401514.515076,1782401514.515914,1782401514.547477,1782401514.305058
1,16,1782401516.401462,-0.3997298589585796,14.731105825756464,57.68914943209494,0.0003717829378585796,72.02089718183088,29.1857083129883,29.185420371879985,1782401516.358484,1782401516.358805,1782401516.359117,1782401516.359421,1782401516.361375,1782401516.39244,1782401516.102408
2,19,1782401517.5163877,-0.39982480250784136,14.850131159372784,57.526689582582534,0.0004354520019052525,71.97743139144926,29.490862426757833,29.490505117642694,1782401517.419729,1782401517.420007,1782401517.420331,1782401517.420546,1782401517.420753,1782401517.490439,1782401517.200529
3,22,1782401518.6027722,-0.39979780939610693,14.763901878711229,57.536967918226544,0.00036793526595664316,71.90143992280747,29.79597381591799,29.795589863405407,1782401518.556266,1782401518.556586,1782401518.556859,1782401518.557124,1782401518.557366,1782401518.593442,1782401518.30287
4,27,1782401520.4660351,-0.39960299997170373,14.787689369204863,57.5990170071083,0.0004510139950758013,71.98755439033643,30.304492492675802,30.304064439676594,1782401520.445096,1782401520.445249,1782401520.445576,1782401520.445794,1782401520.447772,1782401520.454443,1782401520.164247
5,3,1782401511.2812116,-0.39974486572275036,14.922956330644716,1.1004468044348559,0.0004008289132421847,15.624059098270068,27.86385040283205,27.8633864735749,1782401511.21732,1782401511.217498,1782401511.217677,1782401511.217881,1782401511.218273,1782401511.22245,1782401511.074281
6,2,1782401511.0200253,-0.39965916810361796,14.810188432692964,1.1006244792325466,0.0003612975478013858,15.511515041369687,27.76136993408205,27.761691558320663,1782401510.999601,1782401510.999799,1782401511.000273,1782401511.000579,1782401511.00137,1782401511.006488,1782401510.8103
7,5,1782401511.7887657,-0.399730682573168,15.00869705170187,1.1005013748414991,0.00036008798156663134,15.709827831951769,28.067218017578146,28.066776304083373,1782401511.688889,1782401511.689107,1782401511.689326,1782401511.689538,1782401511.68981,1782401511.75452,1782401511.557997
8,10,1782401514.2453856,-0.39974409274631123,14.806457207665648,1.1004623974690595,0.00043345443008159935,15.507608966818502,28.575716857910177,28.57525088035456,1782401514.20044,1782401514.200877,1782401514.201177,1782401514.201485,1782401514.201735,1782401514.211444,1782401513.96746
9,15,1782401516.0503836,-0.3996569727909547,14.874322307344377,55.832867308263914,0.0003940854325220665,70.30792672824988,29.084007873535175,29.083725456625746,1782401515.975425,1782401515.976942,1782401515.977203,1782401515.977325,1782401515.977776,1782401516.043479,1782401515.751868
10,21,1782401518.2493813,-0.3996947041688335,14.908056752222217,57.583426452836704,0.00028726971085263553,72.09207577060093,29.694279174804706,29.69389494815117,1782401518.177778,1782401518.178135,1782401518.178333,1782401518.178598,1782401518.179024,1782401518.229481,1782401517.938869
11,24,1782401519.309315,-0.39980251725453775,14.752641175634741,57.607514135367055,0.0003232960155171061,71.96067608976296,29.999411926269552,29.99897969391388,1782401519.24616,1782401519.246462,1782401519.246699,1782401519.246963,1782401519.247152,1782401519.298441,1782401519.008995
