,seq_num,time,tetramm1_current1_mean_value,tetramm1_current2_mean_value,tetramm1_current3_mean_value,tetramm1_current4_mean_value,tetramm1_sum_all_mean_value,sample_x,sample_x_user_setpoint,ts_tetramm1_current1_mean_value,ts_tetramm1_current2_mean_value,ts_tetramm1_current3_mean_value,ts_tetramm1_current4_mean_value,ts_tetramm1_sum_all_mean_value,ts_sample_x,ts_sample_x_user_setpoint
0,4,1782400894.6764624,-0.39961700439840975,15.017523893822421,1.1002125216652572,0.00031282254236863057,15.718432233631628,235.90550933837892,235.9050658248643,1782400894.637436,1782400894.637636,1782400894.637874,1782400894.638091,1782400894.63894,1782400894.661221,1782400894.510696
1,15,1782400899.7110105,-0.3994933624233045,15.110521512417762,1.1006271676867225,0.00041645644941067745,15.812071774130594,237.02417541503908,237.02370989266092,1782400899.681483,1782400899.681711,1782400899.681939,1782400899.682182,1782400899.682406,1782400899.700232,1782400899.458099
2,20,1782400901.6542456,-0.3997186009067362,15.161625144937751,58.12836427257429,0.00034742030760067435,72.89061823691272,237.5324661254883,237.5321844689321,1782400901.58836,1782400901.588582,1782400901.588873,1782400901.589103,1782400901.589677,1782400901.644257,1782400901.352134
3,25,1782400903.6845913,-0.39966294362437643,15.155911380784131,58.087056492949166,0.0003837460245966547,72.84368867613354,238.04101867675783,238.04065904520328,1782400903.592074,1782400903.592367,1782400903.592591,1782400903.59281,1782400903.59297,1782400903.639181,1782400903.348038
4,33,1782400906.7075868,-0.3996801918712874,14.993755766971628,57.847161313864,0.00012535318250390923,72.4413622421469,238.85466613769535,238.85421836723717,1782400906.624966,1782400906.625352,1782400906.6255,1782400906.625702,1782400906.625985,1782400906.67026,1782400906.380292
5,38,1782400908.5876474,-0.3996884473788094,15.137098856993646,57.893600150520285,6.13415073316274e-05,72.63107190164231,239.36317901611332,239.36269294350836,1782400908.52715,1782400908.527376,1782400908.527612,1782400908.527831,1782400908.528031,1782400908.582186,1782400908.291436
6,1,1782400893.8236036,-0.399615461424245,15.02765703708026,1.099989424652352,0.00041446781526856177,15.728445468123653,235.5999014282227,235.59998107910158,1782400893.698569,1782400893.698732,1782400893.698913,1782400893.699149,1782400893.69953,1782400893.736233,1782400893.163958
7,19,1782400901.3061879,-0.3996489853677465,15.057258088963755,58.005714079844644,0.0002703774927465745,72.66359356093332,237.4308062744141,237.43048955367786,1782400901.292265,1782400901.292531,1782400901.292661,1782400901.294465,1782400901.294666,1782400901.266281,1782400900.981836
8,24,1782400903.296031,-0.39965286663287464,15.221996514831073,57.980165915809344,0.00040586231756144226,72.80291542632499,237.93930938720706,237.93896412994903,1782400903.282616,1782400903.282919,1782400903.283093,1782400903.283326,1782400903.283608,1782400903.242228,1782400902.951192
9,29,1782400905.202921,-0.39974324679136414,14.95542022264899,57.85288241285847,0.00039110322611568874,72.40895049194219,238.44783325195314,238.44743870622023,1782400905.138548,1782400905.138726,1782400905.138931,1782400905.13909,1782400905.140361,1782400905.194251,1782400904.903915
10,32,1782400906.3341248,-0.3997387727620297,15.029934499382366,57.778894989271066,0.00013671148612460717,72.40922742737747,238.75296386718753,238.75252345198294,1782400906.262849,1782400906.263068,1782400906.263288,1782400906.263502,1782400906.263927,1782400906.32723,1782400906.037049
