,seq_num,time,tetramm1_current1_mean_value,tetramm1_current2_mean_value,tetramm1_current3_mean_value,tetramm1_current4_mean_value,tetramm1_sum_all_mean_value,sample_x,sample_x_user_setpoint,ts_tetramm1_current1_mean_value,ts_tetramm1_current2_mean_value,ts_tetramm1_current3_mean_value,ts_tetramm1_current4_mean_value,ts_tetramm1_sum_all_mean_value,ts_sample_x,ts_sample_x_user_setpoint
0,4,1782693242.5483599,-0.39921408856761353,45.247664785446034,1.099909977480282,0.000523632657568791,45.94888430701613,133.74553710937502,133.7450823043565,1782693242.465707,1782693242.466127,1782693242.466485,1782693242.466875,1782693242.467136,1782693242.497988,1782693242.349866
1,12,1782693245.7687447,-0.3993135210397812,45.262116021060805,1.0998480998403048,0.0003724428366787714,45.96302304269807,134.55899353027345,134.5586416263904,1782693245.733273,1782693245.73354,1782693245.733864,1782693245.734133,1782693245.7343,1782693245.751973,1782693245.509444
2,14,1782693246.415954,-0.3993420958489694,45.271362905280256,1.1002493021014568,0.00028952647544087956,45.9725596380082,134.76237426757814,134.76203145689885,1782693246.374695,1782693246.375207,1782693246.376126,1782693246.376409,1782693246.376863,1782693246.398003,1782693246.155037
3,21,1782693248.6783714,-0.3992694092552231,45.354747219952856,90.49543166544971,0.00048221544132355884,135.4513916915892,135.47429931640627,135.4738958636785,1782693248.564167,1782693248.564325,1782693248.564462,1782693248.564573,1782693248.56477,1782693248.663967,1782693248.419789
4,25,1782693249.9081576,-0.39936192217336786,45.34023938292049,89.53243793196054,0.0005072737211278057,134.47382266642856,135.88110412597658,135.88067552469548,1782693249.804664,1782693249.804948,1782693249.805206,1782693249.805558,1782693249.805975,1782693249.895981,1782693249.652433
5,1,1782693241.6526284,-0.39924911080456005,45.30233430727355,1.0998342643550887,0.0004943706882146924,46.003413831512376,133.4399566650391,133.43999755859377,1782693241.261162,1782693241.261487,1782693241.261798,1782693241.262069,1782693241.262518,1782693241.355929,1782693240.785306
6,7,1782693243.9916499,-0.39920574071993825,45.274456619604265,1.0997226391420505,0.0003701786240225797,45.97534369665047,134.05044769287113,134.0501670501192,1782693243.941953,1782693243.942124,1782693243.94229,1782693243.942491,1782693243.943135,1782693243.977976,1782693243.733146
7,5,1782693242.8719716,-0.39922274918032213,45.16171106431731,1.0998212778554068,0.000578396811576837,45.86288798980395,133.84727142333986,133.84677721961071,1782693242.737546,1782693242.738002,1782693242.738239,1782693242.738578,1782693242.74007,1782693242.758927,1782693242.608097
8,8,1782693244.495705,-0.39922899405548695,45.26891861774735,1.0998473580950539,0.00039917246293055017,45.96993615424975,134.152116394043,134.15186196537343,1782693244.379515,1782693244.379806,1782693244.380007,1782693244.380253,1782693244.380775,1782693244.470965,1782693244.226195
9,15,1782693246.759763,-0.39931495380150533,45.059112057887106,1.628017816420826,0.0003540088685074742,46.28816892937507,134.864098815918,134.8637263721531,1782693246.697569,1782693246.697955,1782693246.698191,1782693246.698502,1782693246.699028,1782693246.711974,1782693246.466611
10,19,1782693248.036709,-0.39932905354707876,45.438402625625436,93.9138216158099,0.0005321666538236074,138.95342735454176,135.2709115600586,135.27050603317005,1782693248.010005,1782693248.010149,1782693248.010548,1782693248.01087,1782693248.011207,1782693248.010968,1782693247.768059
11,22,1782693248.989238,-0.3994184283893895,45.30874665208098,91.98224186775106,0.0003298607426064722,136.89189995218516,135.57597259521486,135.57559077893276,1782693248.962518,1782693248.962696,1782693248.962937,1782693248.963222,1782693248.963719,1782693248.974977,1782693248.729533
12,29,1782693251.2358403,-0.3994166828626329,45.47355657447584,85.78453424314786,0.0002692275110554031,130.85894336227238,136.28771911621095,136.28745518571242,1782693251.162275,1782693251.162738,1782693251.163405,1782693251.163737,1782693251.163952,1782693251.220974,1782693250.930056
13,36,1782693253.7616112,-0.3993794906320975,45.34222192204687,85.44438442740233,0.0002957724252220717,130.38752263124218,136.99961547851566,136.99931959249207,1782693253.689593,1782693253.689847,1782693253.690112,1782693253.690443,1782693253.690716,1782693253.748973,1782693253.457932
14,38,1782693254.5023973,-0.3994447825668416,45.280962803604,85.80158219725598,0.000371401596779642,130.68347161988999,137.20300933837893,137.20270942300056,1782693254.423756,1782693254.424061,1782693254.424327,1782693254.424697,1782693254.424972,1782693254.486965,1782693254.197097
15,42,1782693255.972804,-0.3993125931701823,45.353929478420085,90.0652135722763,0.0005354199699032934,135.0203658774959,137.60981079101566,137.6094890840175,1782693255.873354,1782693255.873537,1782693255.873765,1782693255.873975,1782693255.874467,1782693255.950991,1782693255.65934
16,45,1782693257.0484815,-0.39918720864703455,45.209750772733095,1.1032332896262285,0.0004145527232431685,45.914211406435555,137.91490905761722,137.9145738297802,1782693256.990012,1782693256.990311,1782693256.990654,1782693256.991029,1782693256.991615,1782693257.031972,1782693256.740917
17,48,1782693258.145532,-0.39929613875071385,45.253968395951254,1.0997815587377149,0.00035408334918695544,45.95480789928739,138.21999420166017,138.21965857554292,1782693258.074442,1782693258.074809,1782693258.075098,1782693258.075395,1782693258.07605,1782693258.130974,1782693257.840738
18,52,1782693259.606037,-0.3992907815325002,45.4534898824326,1.0997392211699235,0.00044038262288682774,46.154378704692995,138.6267697143555,138.62643823655986,1782693259.53598,1782693259.536237,1782693259.536462,1782693259.536639,1782693259.537171,1782693259.589985,1782693259.299036
19,54,1782693260.3338978,-0.39927716284933557,45.2946365144827,1.0999048716515265,0.00047898000060694727,45.99574320328544,138.83019439697267,138.82982806706835,1782693260.261417,1782693260.261665,1782693260.261851,1782693260.262047,1782693260.262472,1782693260.312966,1782693260.022149
20,3,1782693242.2947898,-0.3991886101322548,45.3024281464659,1.099879093769882,0.0005856110101912677,46.00370424111371,133.64384857177737,133.64338738910226,1782693242.243503,1782693242.243836,1782693242.244086,1782693242.244346,1782693242.244724,1782693242.256978,1782693242.107454
21,6,1782693243.1570165,-0.3991537323629671,45.26824237975841,1.0997223933830815,0.000492303104552328,45.96930334388294,133.94891510009768,133.94847213486497,1782693243.093306,1782693243.093611,1782693243.093853,1782693243.094123,1782693243.094434,1782693243.134011,1782693242.924489
22,10,1782693245.135587,-0.3994000318480007,45.329024854684626,1.099929715649091,0.000389376763965342,46.029943915249646,134.35556549072268,134.3552517958819,1782693245.11246,1782693245.112756,1782693245.112998,1782693245.11332,1782693245.113902,1782693245.127973,1782693244.886061
23,17,1782693247.3942678,-0.3994527729687652,45.284142909565446,93.62871564571921,0.0004738721156082098,138.51387965443146,135.067497253418,135.06711620266157,1782693247.36377,1782693247.364176,1782693247.364401,1782693247.364821,1782693247.365725,1782693247.378969,1782693247.136845
24,24,1782693249.604184,-0.39937717170277864,45.36581875513386,90.1446641894388,0.0004662899824371468,135.1115720628523,135.7793984985352,135.77898060944122,1782693249.58899,1782693249.589411,1782693249.589627,1782693249.589879,1782693249.590435,1782693249.591975,1782693249.348503
25,26,1782693250.2359657,-0.39942631602566,45.44966034968001,87.26161232028407,0.00039594744950906664,132.31224230138798,135.982848815918,135.9823704399497,1782693250.200362,1782693250.200614,1782693250.200823,1782693250.201026,1782693250.201577,1782693250.214971,1782693249.973146
26,30,1782693251.6138806,-0.3994100656481416,45.51535374233691,88.76835653001363,0.00024508385399516977,133.88454529055608,136.38943664550783,136.38915010096665,1782693251.517687,1782693251.518077,1782693251.518455,1782693251.518819,1782693251.519338,1782693251.58498,1782693251.297569
27,32,1782693252.3328,-0.3994451012893037,45.45125561594919,91.39352017975342,0.00042051415682874637,136.44575120857004,136.59285430908204,136.59253993147513,1782693252.266868,1782693252.267288,1782693252.267633,1782693252.267987,1782693252.268268,1782693252.32398,1782693252.033682
28,39,1782693254.8655622,-0.3995176746918955,45.21811884546907,90.37420011860144,0.0003878290554457479,135.19318911843365,137.30471038818362,137.30440433825478,1782693254.778161,1782693254.778511,1782693254.778823,1782693254.779867,1782693254.780768,1782693254.855027,1782693254.564376
29,46,1782693257.427347,-0.3992635605490993,45.31916876047082,1.0999733088217956,0.00037749113713392513,46.02025599988057,138.0166036987305,138.01626874503444,1782693257.339814,1782693257.340143,1782693257.340428,1782693257.340728,1782693257.341201,1782693257.385993,1782693257.097108
30,55,1782693260.6893742,-0.3992505167578526,45.2820575941809,1.0998429135813388,0.000517678672051161,45.983167669676405,138.93187194824222,138.93152298232258,1782693260.622429,1782693260.622709,1782693260.622918,1782693260.623163,1782693260.623335,1782693260.67398,1782693260.383738
31,2,1782693242.0522327,-0.3991744612378905,45.367603189298585,1.0999509328400556,0.0005632459517570179,46.06894290685244,133.54143524169925,133.541692473848,1782693241.951307,1782693241.951576,1782693241.95173,1782693241.952086,1782693241.952265,1782693242.041967,1782693241.844942
32,11,1782693245.4552667,-0.3993474262587513,45.315544780234575,1.0997840669686445,0.00047556431664599636,46.016456985261144,134.45726409912112,134.45694671113614,1782693245.434855,1782693245.435157,1782693245.43538,1782693245.435775,1782693245.436484,1782693245.438976,1782693245.196854
